"neighbourhood_group","date","m2_price","inflation","HICP","population_density","listings_count","minimum_nights","nigth_price","availability_365","listing_reviews","number_of_reviews","reviews_per_month","hosts_count","Private_room","Entire_home","Hotel_room","Shared_room"
"Villa de Vallecas",2019-11-01,11.3,0.2,0.5,840,6,2,88.3333333333333,198.333333333333,16,167.833333333333,1.94166666666667,6,2,4,0,0
"Villa de Vallecas",2019-12-01,11.4,-0.1,0.8,840,8,2.25,85.75,230.75,19,187.625,2.425,8,2,6,0,0
"Vicálvaro",2019-01-01,10.9,-1.3,1,840,1,3,76,321,6,351,3.79,1,0,1,0,0
"Vicálvaro",2019-02-01,11.2,0.2,1.1,840,1,3,76,321,5,351,3.79,1,0,1,0,0
"Vicálvaro",2019-03-01,11,0.4,1.3,840,2,2.5,116.5,341.5,6,183,1.975,2,0,2,0,0
"Vicálvaro",2019-04-01,10.8,1,1.6,840,4,2.5,115.25,216,16,193.75,2.5325,4,0,4,0,0
"Vicálvaro",2019-05-01,10.8,0.2,0.9,840,3,2.66666666666667,101.333333333333,167.333333333333,16,253.333333333333,3.32333333333333,3,0,3,0,0
"Vicálvaro",2019-06-01,10.9,-0.1,0.6,840,3,2.66666666666667,101.333333333333,167.333333333333,17,253.333333333333,3.32333333333333,3,0,3,0,0
"Vicálvaro",2019-07-01,10.9,-0.6,0.6,840,3,2.66666666666667,101.333333333333,167.333333333333,16,253.333333333333,3.32333333333333,3,0,3,0,0
"Vicálvaro",2019-08-01,10.9,-0.1,0.4,840,3,2.66666666666667,101.333333333333,167.333333333333,13,253.333333333333,3.32333333333333,3,0,3,0,0
"Vicálvaro",2019-09-01,11.1,0,0.2,840,3,2.66666666666667,101.333333333333,167.333333333333,16,253.333333333333,3.32333333333333,3,0,3,0,0
"Vicálvaro",2019-10-01,11.1,1,0.2,840,3,2.66666666666667,101.333333333333,167.333333333333,15,253.333333333333,3.32333333333333,3,0,3,0,0
"Vicálvaro",2019-11-01,11.1,0.2,0.5,840,4,2.25,101.333333333333,125.5,10,190.75,2.505,4,1,3,0,0
"Vicálvaro",2019-12-01,11.1,-0.1,0.8,840,4,2.25,101.333333333333,125.5,11,190.75,2.505,4,1,3,0,0
"Barajas",2019-01-01,11.9,-1.3,1,840,15,1.4,73.5,114.2,112,385.733333333333,4.32333333333333,13,8,6,0,1
"Barajas",2019-02-01,11.9,0.2,1.1,840,16,1.375,73.5,107.0625,97,373.75,4.136875,14,9,6,0,1
"Barajas",2019-03-01,12.1,0.4,1.3,840,16,1.375,70.0909090909091,111.875,138,380.0625,4.239375,14,9,6,0,1
"Barajas",2019-04-01,12,1,1.6,840,15,1.4,75,100.2,118,387.466666666667,4.33,13,8,6,0,1
"Barajas",2019-05-01,11.8,0.2,0.9,840,14,1.07142857142857,63.3333333333333,96.2142857142857,126,411.142857142857,4.59071428571429,12,8,5,0,1
"Barajas",2019-06-01,11.7,-0.1,0.6,840,17,1.41176470588235,76.9166666666667,94.8235294117647,149,353.176470588235,3.99882352941176,15,10,6,0,1
"Barajas",2019-07-01,11.9,-0.6,0.6,840,18,1.33333333333333,70.6153846153846,127.833333333333,124,343.555555555556,3.96388888888889,15,11,6,0,1
"Barajas",2019-08-01,12,-0.1,0.4,840,15,1.06666666666667,86.9,120.866666666667,82,354.4,4.02,12,8,6,0,1
"Barajas",2019-09-01,11.8,0,0.2,840,15,1.13333333333333,68.6666666666667,124.2,130,376.2,4.316,12,9,5,0,1
"Barajas",2019-10-01,11.7,1,0.2,840,23,1.39130434782609,83.9523809523809,141.652173913043,164,290.086956521739,3.54608695652174,19,13,9,0,1
"Barajas",2019-11-01,11.5,0.2,0.5,840,26,1.38461538461538,85.7272727272727,138.192307692308,153,277.346153846154,3.49230769230769,22,16,9,0,1
"Barajas",2019-12-01,11.7,-0.1,0.8,840,27,1.25925925925926,90.9130434782609,124.592592592593,144,259.666666666667,3.24666666666667,23,15,11,0,1
"Centro",2020-01-01,16.1,-1,1.1,842,1946,6.09198355601233,150.227432590856,149.738437821172,6381,219.555498458376,2.50466598150051,1132,245,1688,7,6
"Centro",2020-02-01,16.3,-0.1,0.9,842,1868,5.83458244111349,151.373792270531,152.004817987152,6360,226.58244111349,2.59303533190578,1080,244,1608,7,9
"Centro",2020-03-01,16.3,-0.4,0.1,842,1695,6.09144542772861,148.045212765957,151.207079646018,3402,229.107374631268,2.61930383480826,1015,215,1467,7,6
"Centro",2020-04-01,16.4,0.3,-0.7,842,73,3.24657534246575,126.65671641791,171.630136986301,82,246.794520547945,2.94054794520548,54,8,65,0,0
"Centro",2020-05-01,16.8,0,-0.9,842,141,5.28368794326241,142.451127819549,158,200,288.609929078014,3.51411347517731,101,12,129,0,0
"Centro",2020-06-01,16.6,0.5,-0.3,842,246,3.21138211382114,151.47577092511,147.174796747967,512,297.784552845528,3.55792682926829,168,14,230,2,0
"Centro",2020-07-01,16.3,-0.9,-0.7,842,641,4.28549141965679,154.477739726027,155.429017160686,1554,270.89391575663,3.18932917316693,372,50,580,9,2
"Centro",2020-08-01,16.1,0,-0.6,842,629,4.2845786963434,157.024013722127,159.845786963434,1516,269.044515103339,3.22607313195548,360,61,555,9,4
"Centro",2020-09-01,17.8,0.2,-0.6,842,581,6.18932874354561,149.089719626168,169.206540447504,1303,271.168674698795,3.2481239242685,323,60,516,3,2
"Centro",2020-10-01,17.5,0.5,-0.9,842,499,6.92384769539078,145.891067538126,166.653306613226,946,259.452905811623,3.15058116232465,296,45,452,2,0
"Centro",2020-11-01,17.1,0.2,-0.8,842,490,4.93061224489796,148.466083150985,171.29387755102,1024,277.114285714286,3.44163265306122,274,37,449,1,3
"Centro",2020-12-01,16.7,0.2,-0.6,842,610,3.89344262295082,149.482456140351,174.060655737705,1358,266.227868852459,3.35683606557377,337,49,550,6,5
"Arganzuela",2020-01-01,15.7,-1,1.1,842,181,3.33701657458564,158.771241830065,142.132596685083,583,201.618784530387,2.41812154696133,137,52,129,0,0
"Arganzuela",2020-02-01,16,-0.1,0.9,842,176,4.76704545454545,113.540540540541,147.545454545455,585,208.295454545455,2.50102272727273,137,51,125,0,0
"Arganzuela",2020-03-01,16,-0.4,0.1,842,155,4.94193548387097,115.106060606061,148.116129032258,296,217.954838709677,2.64470967741936,126,41,114,0,0
"Arganzuela",2020-04-01,16.1,0.3,-0.7,842,10,4.5,92.2,205.3,10,342.9,4.512,10,1,9,0,0
"Arganzuela",2020-05-01,16.4,0,-0.9,842,20,2.3,106.823529411765,195.9,33,395.3,5.1715,15,2,18,0,0
"Arganzuela",2020-06-01,16,0.5,-0.3,842,33,2.54545454545455,123.741935483871,195.393939393939,56,364.69696969697,4.65545454545455,25,1,32,0,0
"Arganzuela",2020-07-01,15.7,-0.9,-0.7,842,54,2.38888888888889,278.333333333333,189.62962962963,146,280.703703703704,3.55203703703704,38,9,45,0,0
"Arganzuela",2020-08-01,15.5,0,-0.6,842,55,2.61818181818182,124.173913043478,199.872727272727,133,290.636363636364,3.76890909090909,36,12,43,0,0
"Arganzuela",2020-09-01,15.4,0.2,-0.6,842,60,2.51666666666667,110.46,191.433333333333,145,283.316666666667,3.622,39,11,49,0,0
"Arganzuela",2020-10-01,15.1,0.5,-0.9,842,44,1.79545454545455,125.536585365854,223.5,81,319.227272727273,4.18613636363636,29,8,36,0,0
"Arganzuela",2020-11-01,14.8,0.2,-0.8,842,47,2.04255319148936,121.605263157895,180.170212765957,114,340.255319148936,4.33744680851064,30,8,39,0,0
"Arganzuela",2020-12-01,14.4,0.2,-0.6,842,55,2.65454545454545,115.577777777778,193.545454545455,163,306.672727272727,3.92963636363636,35,10,45,0,0
"Retiro",2020-01-01,16.4,-1,1.1,842,101,5.75247524752475,123.561797752809,147.336633663366,295,180.891089108911,2.20247524752475,86,27,74,0,0
"Retiro",2020-02-01,16,-0.1,0.9,842,89,4.78651685393258,131.278481012658,143.123595505618,276,195.337078651685,2.37191011235955,74,23,66,0,0
"Retiro",2020-03-01,16,-0.4,0.1,842,80,5.7,126.611111111111,144.9125,151,185.2625,2.293,70,18,62,0,0
"Retiro",2020-04-01,16.3,0.3,-0.7,842,9,7,130.111111111111,223.444444444444,10,134.222222222222,1.66555555555556,9,1,8,0,0
"Retiro",2020-05-01,16.8,0,-0.9,842,15,3.2,141.153846153846,157.2,28,295.2,3.99733333333333,12,4,11,0,0
"Retiro",2020-06-01,16.9,0.5,-0.3,842,22,3.40909090909091,118.666666666667,180.318181818182,50,284.5,3.82,18,3,19,0,0
"Retiro",2020-07-01,16.3,-0.9,-0.7,842,39,5.82051282051282,112.027027027027,176.820512820513,89,223.487179487179,2.91948717948718,32,9,30,0,0
"Retiro",2020-08-01,15.6,0,-0.6,842,37,4.24324324324324,152.441176470588,191.540540540541,74,233.675675675676,3.03972972972973,32,6,31,0,0
"Retiro",2020-09-01,15.6,0.2,-0.6,842,44,4.40909090909091,127.925,169.454545454545,83,215.340909090909,2.76113636363636,35,10,34,0,0
"Retiro",2020-10-01,15.5,0.5,-0.9,842,31,5.48387096774194,116.869565217391,152,53,197.806451612903,2.67,24,6,25,0,0
"Retiro",2020-11-01,15.3,0.2,-0.8,842,30,5.43333333333333,115.538461538462,142.333333333333,59,220.366666666667,3.03566666666667,22,7,23,0,0
"Retiro",2020-12-01,15,0.2,-0.6,842,33,9.75757575757576,139.548387096774,194.727272727273,78,198.030303030303,2.78030303030303,25,3,30,0,0
"Salamanca",2020-01-01,18.7,-1,1.1,842,151,7.45695364238411,191.237704918033,145.152317880795,344,134.609271523179,1.66543046357616,126,30,121,0,0
"Salamanca",2020-02-01,18.7,-0.1,0.9,842,139,3.88489208633094,192.549180327869,152.057553956835,348,143.10071942446,1.77503597122302,118,28,111,0,0
"Salamanca",2020-03-01,18.7,-0.4,0.1,842,120,3.30833333333333,180.49,152.675,185,145.533333333333,1.76908333333333,104,22,98,0,0
"Salamanca",2020-04-01,18.9,0.3,-0.7,842,6,2.66666666666667,170.333333333333,140.5,7,109.666666666667,1.25666666666667,6,0,6,0,0
"Salamanca",2020-05-01,19.3,0,-0.9,842,8,2.5,131,88.125,12,230.375,2.91875,7,1,7,0,0
"Salamanca",2020-06-01,18.9,0.5,-0.3,842,27,2.48148148148148,179.333333333333,164.851851851852,42,191.740740740741,2.45740740740741,25,3,24,0,0
"Salamanca",2020-07-01,18.3,-0.9,-0.7,842,45,3.53333333333333,241.219512195122,155.511111111111,85,166.577777777778,2.196,39,2,43,0,0
"Salamanca",2020-08-01,18.2,0,-0.6,842,37,2.83783783783784,222.117647058824,169.351351351351,70,165.864864864865,2.38027027027027,32,3,34,0,0
"Salamanca",2020-09-01,18.1,0.2,-0.6,842,59,2.3728813559322,212.490196078431,148.610169491525,112,186.033898305085,2.52186440677966,50,8,51,0,0
"Salamanca",2020-10-01,17.8,0.5,-0.9,842,50,4.06,204.675,134.92,79,164.38,2.1586,43,8,41,1,0
"Salamanca",2020-11-01,17.3,0.2,-0.8,842,44,3.47727272727273,201.675,153.25,64,145.454545454545,2.01522727272727,35,5,38,1,0
"Salamanca",2020-12-01,17,0.2,-0.6,842,56,2.85714285714286,236.960784313725,166.160714285714,82,169.303571428571,2.28357142857143,49,4,50,2,0
"Chamartín",2020-01-01,16,-1,1.1,842,58,4.31034482758621,108.522727272727,138.310344827586,132,117.706896551724,1.33637931034483,46,16,42,0,0
"Chamartín",2020-02-01,16.2,-0.1,0.9,842,49,4.06122448979592,105.864864864865,143.428571428571,121,129.285714285714,1.44795918367347,40,17,32,0,0
"Chamartín",2020-03-01,16.4,-0.4,0.1,842,49,4.63265306122449,106.926829268293,169.591836734694,67,124.836734693878,1.4634693877551,41,15,34,0,0
"Chamartín",2020-04-01,16.5,0.3,-0.7,842,6,4.33333333333333,80.1666666666667,274.666666666667,6,68.3333333333333,0.82,6,1,5,0,0
"Chamartín",2020-05-01,16.6,0,-0.9,842,4,2.25,133.5,194.25,4,201.5,2.0425,4,1,3,0,0
"Chamartín",2020-06-01,16.4,0.5,-0.3,842,12,9.33333333333333,114.2,125.833333333333,18,178.333333333333,1.93416666666667,11,1,11,0,0
"Chamartín",2020-07-01,16.4,-0.9,-0.7,842,24,8.41666666666667,101.789473684211,142.791666666667,38,162.166666666667,1.85708333333333,20,5,19,0,0
"Chamartín",2020-08-01,16.2,0,-0.6,842,19,5.05263157894737,109.153846153846,106,27,173.263157894737,1.87105263157895,18,3,16,0,0
"Chamartín",2020-09-01,16,0.2,-0.6,842,23,7.26086956521739,121.789473684211,185.608695652174,34,148.869565217391,1.60695652173913,20,5,18,0,0
"Chamartín",2020-10-01,16,0.5,-0.9,842,23,5.56521739130435,99.6111111111111,134.217391304348,32,155.695652173913,1.77304347826087,22,3,20,0,0
"Chamartín",2020-11-01,15.8,0.2,-0.8,842,16,7.75,103.230769230769,175.125,24,142.1875,1.6775,14,2,14,0,0
"Chamartín",2020-12-01,15.5,0.2,-0.6,842,20,5.1,92.5333333333333,115.9,32,139.5,1.57,18,3,17,0,0
"Tetuán",2020-01-01,15.8,-1,1.1,842,94,4.82978723404255,111.260273972603,152.042553191489,255,145.276595744681,1.81191489361702,76,30,64,0,0
"Tetuán",2020-02-01,15.9,-0.1,0.9,842,91,2.52747252747253,103.731343283582,131.505494505495,267,147.362637362637,1.84417582417582,72,34,56,0,1
"Tetuán",2020-03-01,16.1,-0.4,0.1,842,76,3.25,109.475409836066,146.315789473684,136,160.368421052632,1.98618421052632,64,23,53,0,0
"Tetuán",2020-04-01,16.3,0.3,-0.7,842,8,2.5,87.25,192.5,11,268.375,3.23875,7,3,5,0,0
"Tetuán",2020-05-01,16.4,0,-0.9,842,14,1.71428571428571,89.8333333333333,207.428571428571,17,297.142857142857,3.26071428571429,12,4,10,0,0
"Tetuán",2020-06-01,16.3,0.5,-0.3,842,17,5.82352941176471,123.5,163.117647058824,22,170.588235294118,2.29,16,4,13,0,0
"Tetuán",2020-07-01,16.1,-0.9,-0.7,842,37,2.24324324324324,129.0625,165.027027027027,89,208.459459459459,2.58567567567568,31,9,28,0,0
"Tetuán",2020-08-01,16,0,-0.6,842,38,2.81578947368421,114.032258064516,138.131578947368,88,190.710526315789,2.39947368421053,31,11,27,0,0
"Tetuán",2020-09-01,15.8,0.2,-0.6,842,45,2.86666666666667,102.358974358974,158.377777777778,84,188.688888888889,2.43577777777778,37,13,32,0,0
"Tetuán",2020-10-01,15.4,0.5,-0.9,842,51,2.31372549019608,121.090909090909,163.941176470588,77,180.274509803922,2.36627450980392,35,8,43,0,0
"Tetuán",2020-11-01,15,0.2,-0.8,842,39,2.15384615384615,101.264705882353,143.487179487179,60,217.74358974359,2.75717948717949,30,10,29,0,0
"Tetuán",2020-12-01,14.9,0.2,-0.6,842,45,3.68888888888889,110,138.377777777778,86,179.844444444444,2.42666666666667,36,10,34,0,1
"Chamberí",2020-01-01,18,-1,1.1,842,144,5.0625,136.362903225806,172.3125,337,113.215277777778,1.43048611111111,103,43,99,2,0
"Chamberí",2020-02-01,18.1,-0.1,0.9,842,126,9.06349206349206,130.174311926605,180.468253968254,377,124.984126984127,1.61111111111111,91,43,83,0,0
"Chamberí",2020-03-01,18.3,-0.4,0.1,842,122,7.36065573770492,125.450980392157,167.565573770492,200,121.926229508197,1.57729508196721,86,40,82,0,0
"Chamberí",2020-04-01,18.3,0.3,-0.7,842,10,7.3,80.7777777777778,193.8,12,118.2,1.774,8,3,7,0,0
"Chamberí",2020-05-01,18.5,0,-0.9,842,9,7.77777777777778,141.166666666667,120.777777777778,10,139.333333333333,1.55555555555556,9,1,8,0,0
"Chamberí",2020-06-01,18.1,0.5,-0.3,842,16,12.875,123.066666666667,204.75,21,171.25,2.35125,14,2,14,0,0
"Chamberí",2020-07-01,17.8,-0.9,-0.7,842,45,11.1555555555556,128.631578947368,176.577777777778,82,131.355555555556,1.85711111111111,36,7,36,2,0
"Chamberí",2020-08-01,17.6,0,-0.6,842,38,9.05263157894737,139.222222222222,214.815789473684,63,131.947368421053,1.86131578947368,30,3,33,2,0
"Chamberí",2020-09-01,17.3,0.2,-0.6,842,58,4.41379310344828,132.196078431373,200.948275862069,97,124.862068965517,1.73568965517241,41,16,37,5,0
"Chamberí",2020-10-01,17.1,0.5,-0.9,842,43,11.3720930232558,129.775,161.790697674419,67,162.302325581395,2.06581395348837,37,8,33,2,0
"Chamberí",2020-11-01,16.8,0.2,-0.8,842,31,11.4193548387097,136.814814814815,170.677419354839,62,159.387096774194,2.19645161290323,25,2,27,2,0
"Chamberí",2020-12-01,16.5,0.2,-0.6,842,46,9.91304347826087,161.525,184.826086956522,84,141.369565217391,1.9704347826087,36,5,36,5,0
"Latina",2020-01-01,12.5,-1,1.1,842,61,10.0491803278689,78.8653846153846,122.918032786885,166,127.295081967213,1.5383606557377,48,26,35,0,0
"Latina",2020-02-01,12.7,-0.1,0.9,842,66,9.71212121212121,75.2181818181818,121.636363636364,172,122.772727272727,1.45954545454545,54,31,35,0,0
"Latina",2020-03-01,12.5,-0.4,0.1,842,66,10.8484848484848,74.25,119.575757575758,104,125.575757575758,1.4969696969697,53,29,37,0,0
"Latina",2020-04-01,12.7,0.3,-0.7,842,3,1.66666666666667,84.6666666666667,96.3333333333333,5,477,4.42666666666667,3,0,3,0,0
"Latina",2020-05-01,13,0,-0.9,842,3,1.33333333333333,123,121.333333333333,5,301.333333333333,3.20333333333333,3,0,3,0,0
"Latina",2020-06-01,12.9,0.5,-0.3,842,7,3.57142857142857,73.5,91.4285714285714,17,150.142857142857,1.62142857142857,7,3,4,0,0
"Latina",2020-07-01,12.5,-0.9,-0.7,842,25,3.12,73.9130434782609,122.08,34,129.56,1.5092,22,10,15,0,0
"Latina",2020-08-01,12.3,0,-0.6,842,16,3.6875,74.4615384615385,76.5,25,156.9375,1.7275,13,6,10,0,0
"Latina",2020-09-01,12.4,0.2,-0.6,842,23,4.65217391304348,66.9,106.782608695652,32,161.04347826087,1.69478260869565,19,10,13,0,0
"Latina",2020-10-01,12.4,0.5,-0.9,842,17,7.58823529411765,68.1875,143.117647058824,23,127.294117647059,1.45705882352941,12,6,11,0,0
"Latina",2020-11-01,12.2,0.2,-0.8,842,16,4.1875,80.4285714285714,116.75,21,189,1.971875,13,5,11,0,0
"Latina",2020-12-01,12,0.2,-0.6,842,22,4.86363636363636,74.0476190476191,112.090909090909,34,178.545454545455,1.96681818181818,17,7,15,0,0
"Carabanchel",2020-01-01,12,-1,1.1,842,68,33.75,63.7884615384615,124.088235294118,174,110.161764705882,1.37955882352941,56,33,35,0,0
"Carabanchel",2020-02-01,12.3,-0.1,0.9,842,66,13.1666666666667,70.88,118.787878787879,193,117.69696969697,1.47106060606061,57,34,32,0,0
"Carabanchel",2020-03-01,12.5,-0.4,0.1,842,43,17.3720930232558,68.3235294117647,118.441860465116,82,142.418604651163,1.78790697674419,37,19,24,0,0
"Carabanchel",2020-04-01,12.5,0.3,-0.7,842,7,8.28571428571429,88,172,7,134.285714285714,1.63,7,2,5,0,0
"Carabanchel",2020-05-01,12.6,0,-0.9,842,5,7.6,57.4,243.4,6,93.2,1.43,5,2,3,0,0
"Carabanchel",2020-06-01,12.7,0.5,-0.3,842,9,6.66666666666667,67.6666666666667,170.111111111111,12,115,1.69888888888889,9,2,7,0,0
"Carabanchel",2020-07-01,12.5,-0.9,-0.7,842,18,6.94444444444444,73.5714285714286,128.888888888889,30,134.611111111111,1.74222222222222,18,7,11,0,0
"Carabanchel",2020-08-01,12.2,0,-0.6,842,16,8.6875,86.6666666666667,120.3125,39,143.5625,1.94125,16,3,13,0,0
"Carabanchel",2020-09-01,12.1,0.2,-0.6,842,23,6.73913043478261,66.4210526315789,104.086956521739,33,119.217391304348,1.58130434782609,23,12,11,0,0
"Carabanchel",2020-10-01,12,0.5,-0.9,842,18,6.33333333333333,81.1428571428571,124.833333333333,22,116,1.54111111111111,17,8,10,0,0
"Carabanchel",2020-11-01,11.7,0.2,-0.8,842,16,7.3125,62.7692307692308,120,20,95.6875,1.37375,14,7,9,0,0
"Carabanchel",2020-12-01,11.6,0.2,-0.6,842,22,6.13636363636364,72.8421052631579,148.136363636364,36,120.227272727273,1.82318181818182,18,7,15,0,0
"Usera",2020-01-01,11.9,-1,1.1,842,37,5.2972972972973,51.8064516129032,119.756756756757,92,136.189189189189,1.67486486486486,26,24,13,0,0
"Usera",2020-02-01,12.1,-0.1,0.9,842,31,3.93548387096774,53.6923076923077,135.967741935484,81,158.451612903226,1.91967741935484,21,21,10,0,0
"Usera",2020-03-01,12.3,-0.4,0.1,842,24,4.08333333333333,64.8095238095238,105,40,168.125,2.02583333333333,18,11,13,0,0
"Usera",2020-04-01,12.4,0.3,-0.7,842,1,28,35,252,1,16,0.21,1,1,0,0,0
"Usera",2020-05-01,12.5,0,-0.9,842,1,2,182,67,1,318,3.83,1,0,1,0,0
"Usera",2020-06-01,12.5,0.5,-0.3,842,2,1.5,30,140,2,246.5,2.745,2,2,0,0,0
"Usera",2020-07-01,12.1,-0.9,-0.7,842,10,3.9,63.6,118.4,16,145.9,1.785,6,4,6,0,0
"Usera",2020-08-01,11.9,0,-0.6,842,8,5.5,49.75,114.625,13,189.75,2.19375,7,5,3,0,0
"Usera",2020-09-01,11.9,0.2,-0.6,842,8,4.25,37.2857142857143,88.25,9,137.25,1.62625,4,4,4,0,0
"Usera",2020-10-01,11.7,0.5,-0.9,842,7,10,52,120.428571428571,9,170.714285714286,1.97428571428571,7,4,3,0,0
"Usera",2020-11-01,11.5,0.2,-0.8,842,6,2.66666666666667,44.2,84.5,6,164,1.91833333333333,6,4,2,0,0
"Usera",2020-12-01,11.4,0.2,-0.6,842,7,2.42857142857143,70.6,55.7142857142857,8,135,1.77857142857143,6,4,3,0,0
"Puente de Vallecas",2020-01-01,12.5,-1,1.1,842,77,4.15584415584416,84.0793650793651,157.116883116883,213,115.844155844156,1.53701298701299,54,28,49,0,0
"Puente de Vallecas",2020-02-01,12.6,-0.1,0.9,842,76,4.19736842105263,80.1694915254237,144.144736842105,230,108.171052631579,1.44144736842105,56,33,43,0,0
"Puente de Vallecas",2020-03-01,12.5,-0.4,0.1,842,69,7.34782608695652,69.7857142857143,166.36231884058,118,117.985507246377,1.52130434782609,56,34,35,0,0
"Puente de Vallecas",2020-04-01,12.5,0.3,-0.7,842,5,4,88,244.2,5,88,0.964,4,2,3,0,0
"Puente de Vallecas",2020-05-01,12.6,0,-0.9,842,11,5.54545454545455,79.2,189.545454545455,13,78.9090909090909,1.19363636363636,9,3,8,0,0
"Puente de Vallecas",2020-06-01,12.6,0.5,-0.3,842,19,2.73684210526316,98.2631578947368,263.368421052632,26,102.842105263158,1.44736842105263,9,5,14,0,0
"Puente de Vallecas",2020-07-01,12.5,-0.9,-0.7,842,29,6.37931034482759,92.6071428571429,218.965517241379,41,111.827586206897,1.5,19,8,21,0,0
"Puente de Vallecas",2020-08-01,12.5,0,-0.6,842,21,4.90476190476191,97,228.333333333333,27,110.333333333333,1.54714285714286,14,7,13,0,1
"Puente de Vallecas",2020-09-01,12.5,0.2,-0.6,842,31,7,96.7,225.709677419355,46,114.903225806452,1.52354838709677,18,8,23,0,0
"Puente de Vallecas",2020-10-01,12.3,0.5,-0.9,842,23,5.39130434782609,101.181818181818,262.217391304348,26,79.1304347826087,1.1004347826087,12,5,18,0,0
"Puente de Vallecas",2020-11-01,12.3,0.2,-0.8,842,19,1.52631578947368,124.684210526316,297.578947368421,29,78.6842105263158,1.16894736842105,8,3,16,0,0
"Puente de Vallecas",2020-12-01,12.1,0.2,-0.6,842,19,2.89473684210526,111.842105263158,273,26,106.526315789474,1.51052631578947,8,4,15,0,0
"Moratalaz",2020-01-01,11.2,-1,1.1,842,12,3.75,84.1818181818182,179.916666666667,23,84.75,0.966666666666667,10,6,6,0,0
"Moratalaz",2020-02-01,11.4,-0.1,0.9,842,13,3.69230769230769,78.4545454545455,171.692307692308,27,90,1.03692307692308,9,7,6,0,0
"Moratalaz",2020-03-01,12.1,-0.4,0.1,842,13,3.84615384615385,85,161.846153846154,18,87.2307692307692,1.05692307692308,11,6,7,0,0
"Moratalaz",2020-04-01,12.4,0.3,-0.7,842,1,2,104,264,1,59,1.01,1,0,1,0,0
"Moratalaz",2020-05-01,12,0,-0.9,842,3,61,106,142,3,16,0.206666666666667,3,2,1,0,0
